Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,code saison,code avion,Livraison,Approche emballage ,Préparation,DQR,Score unique EF,Changement climatique,Appauvrissement de la couche d'ozone,Rayonnements ionisants,Formation photochimique d'ozone,Particules fines,Effets toxicologiques sur la santé humaine : substances non-cancérogènes,Effets toxicologiques sur la santé humaine : substances cancérogènes,Acidification terrestre et eaux douces,Eutrophisation eaux douces,Eutrophisation marine,Eutrophisation terrestre,Écotoxicité pour écosystèmes aquatiques d'eau douce,Utilisation du sol,Épuisement des ressources eau,Épuisement des ressources énergétiques,Épuisement des ressources minéraux,Changement climatique - émissions biogéniques,Changement climatique - émissions fossiles,Changement climatique - émissions liées au changement d'affectation des sols,Sous-sous-groupe d'aliment,Energie (kcal/100 g),Protéines (g/100 g),Glucides (g/100 g),Lipides (g/100 g),Fibres alimentaires (g/100 g)
23531,produits céréaliers,gâteaux et pâtisseries,Charlotte aux fruits,2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.9,0.321,2.09,1.78e-06,0.705,0.00706,2.06e-07,3.97e-08,1.67e-09,0.027,0.000321,0.00958,0.112,40.4,86.5,1.22,32.8,4.93e-05,0.39,1.62,0.0795,-,,5.16,28.2,6.64,2.8
23455,produits céréaliers,gâteaux et pâtisseries,Chou à la crème (chantilly ou pâtissière),2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.49,0.325,2.58,1.78e-06,0.735,0.00606,2.01e-07,3.45e-08,1.55e-09,0.0268,0.00031,0.00949,0.112,32.9,115.0,0.509,31.9,4.9e-05,0.81,1.57,0.205,-,,4.5,25.2,22.9,
23456,produits céréaliers,gâteaux et pâtisseries,Chou à la crème chantilly,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.31,0.325,2.58,1.78e-06,0.735,0.00606,2.01e-07,3.45e-08,1.55e-09,0.0268,0.00031,0.00949,0.112,32.9,115.0,0.509,31.9,4.9e-05,0.81,1.57,0.205,-,,4.63,22.9,26.4,1.0
23457,produits céréaliers,gâteaux et pâtisseries,Chou à la crème pâtissière,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.33,0.283,2.19,1.78e-06,0.601,0.00529,1.7e-07,2.68e-08,1.26e-09,0.0221,0.00027,0.00782,0.0919,25.9,90.5,0.581,28.1,4.8e-05,0.619,1.42,0.154,-,,4.31,34.9,7.3,1.0
23301,produits céréaliers,gâteaux et pâtisseries,Corne de gazelle (pâtisserie orientale aux amandes et sirop),2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.4,0.532,2.83,1.79e-06,0.596,0.0109,2.74e-07,5.44e-08,2.41e-09,0.0385,0.000673,0.0249,0.16,110.0,293.0,11.2,33.9,5.16e-05,0.561,2.15,0.123,-,,8.55,60.2,22.1,
23820,produits céréaliers,gâteaux et pâtisseries,"Crêpe maison, fourrée à la confiture",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.9,0.174,1.41,2.07e-08,0.559,0.00397,1.31e-07,1.32e-08,9.19e-10,0.0172,0.000205,0.00684,0.0728,19.9,72.9,0.753,21.6,4.8e-06,0.309,0.994,0.107,-,,6.51,54.0,5.74,1.0
23821,produits céréaliers,gâteaux et pâtisseries,"Crêpe maison, fourrée au chocolat ou à la pâte à tartiner chocolat et noisettes",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.9,0.174,1.41,2.07e-08,0.559,0.00397,1.31e-07,1.32e-08,9.19e-10,0.0172,0.000205,0.00684,0.0728,19.9,72.9,0.753,21.6,4.8e-06,0.309,0.994,0.107,-,,8.1,54.3,14.6,2.44
23815,produits céréaliers,gâteaux et pâtisseries,"Crêpe préemballée, fourrée au sucre",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.58,0.256,1.82,1.77e-06,0.574,0.00498,1.46e-07,1.85e-08,1.09e-09,0.0185,0.000267,0.00718,0.0755,21.2,73.8,0.806,27.7,4.76e-05,0.309,1.4,0.107,-,,6.62,58.7,15.8,1.04
23829,produits céréaliers,gâteaux et pâtisseries,"Crêpe préemballée, fourrée chocolat",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.84,0.399,4.53,1.78e-06,0.644,0.00904,1.99e-07,3e-08,2.26e-09,0.0254,0.000523,0.0137,0.105,31.2,184.0,0.633,34.3,4.89e-05,0.696,1.63,2.2,-,,6.43,58.7,20.4,1.96
23830,produits céréaliers,gâteaux et pâtisseries,"Crêpe préemballée, fourrée fraise",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.6,0.285,1.82,1.9e-06,0.586,0.00503,1.37e-07,2.98e-08,1.36e-09,0.0162,0.000257,0.00707,0.0654,58.7,90.2,3.24,28.3,4.79e-05,0.31,1.4,0.107,-,,5.35,66.7,6.6,1.0
23799,produits céréaliers,gâteaux et pâtisseries,"Crêpe, nature, préemballée, rayon frais",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.34,0.175,1.5,2.12e-08,0.57,0.00387,1.26e-07,1.93e-08,1.08e-09,0.0167,0.0002,0.00692,0.0708,22.2,83.8,0.371,21.2,4.59e-06,0.399,0.965,0.139,-,,6.49,40.0,7.21,1.9
23800,produits céréaliers,gâteaux et pâtisseries,"Crêpe, nature, préemballée, rayon température ambiante",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.34,0.175,1.5,2.12e-08,0.57,0.00387,1.26e-07,1.93e-08,1.08e-09,0.0167,0.0002,0.00692,0.0708,22.2,83.8,0.371,21.2,4.59e-06,0.399,0.965,0.139,-,,8.5,58.1,14.1,1.3
23493,produits céréaliers,gâteaux et pâtisseries,Crumble aux pommes,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.34,0.287,2.24,1.78e-06,0.605,0.00536,1.72e-07,2.71e-08,1.23e-09,0.0221,0.000251,0.00743,0.0913,25.9,88.3,0.945,28.6,4.86e-05,0.685,1.43,0.124,-,,2.19,33.8,9.5,1.7
23477,produits céréaliers,gâteaux et pâtisseries,Éclair,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.53,0.361,3.97,1.78e-06,0.613,0.00804,1.79e-07,2.74e-08,1.97e-09,0.0226,0.000474,0.012,0.093,27.6,158.0,0.623,31.9,4.84e-05,0.608,1.49,1.88,-,,5.78,31.6,11.8,3.9
23008,produits céréaliers,gâteaux et pâtisseries,Entremets type Opéra,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.31,0.511,5.23,1.79e-06,0.696,0.0115,2.72e-07,4.23e-08,2.75e-09,0.0361,0.000653,0.0176,0.151,60.8,236.0,3.86,37.7,5.09e-05,0.952,1.89,2.39,-,,5.19,39.6,24.0,2.3
23121,produits céréaliers,gâteaux et pâtisseries,Far aux pruneaux,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.91,0.424,2.21,1.78e-06,0.596,0.00642,1.49e-07,4.65e-08,2.04e-09,0.019,0.000495,0.00704,0.0753,91.3,846.0,5.56,32.7,5.17e-05,0.329,1.78,0.103,-,,5.13,32.0,8.0,3.4
23525,produits céréaliers,gâteaux et pâtisseries,Flan pâtissier aux oeufs ou à la parisienne,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.34,0.28,2.17,1.78e-06,0.594,0.00522,1.69e-07,2.59e-08,1.21e-09,0.0219,0.000264,0.00765,0.0909,25.1,87.5,0.607,27.9,4.79e-05,0.615,1.41,0.147,-,,3.69,29.2,11.3,0.7
23009,produits céréaliers,gâteaux et pâtisseries,Fraisier ou framboisier,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.33,0.374,2.4,1.91e-06,0.61,0.00679,2.08e-07,3.77e-08,1.59e-09,0.0262,0.000328,0.00955,0.108,79.6,120.0,5.53,31.1,4.99e-05,0.645,1.64,0.123,-,,3.31,26.7,15.5,1.3
23801,produits céréaliers,gâteaux et pâtisseries,"Galette de sarrasin, nature, préemballée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.48,0.099,0.824,1.49e-08,0.529,0.00255,5e-08,1.1e-08,7.69e-10,0.00559,0.000156,0.00428,0.0226,4.33,46.8,0.339,19.0,3.14e-06,0.00611,0.768,0.0496,-,,5.95,30.1,1.51,3.08
23680,produits céréaliers,gâteaux et pâtisseries,Galette des rois feuilletée,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.51,0.543,4.0,1.79e-06,0.701,0.0106,3.62e-07,5.91e-08,2.58e-09,0.0506,0.000504,0.0175,0.215,88.2,229.0,6.12,35.8,5.28e-05,1.53,2.18,0.286,-,,5.0,29.8,23.3,2.45
23684,produits céréaliers,gâteaux et pâtisseries,"Galette des rois feuilletée, fourrée frangipane, et Pithiviers",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.28,0.543,4.0,1.79e-06,0.701,0.0106,3.62e-07,5.91e-08,2.58e-09,0.0506,0.000504,0.0175,0.215,88.2,229.0,6.12,35.8,5.28e-05,1.53,2.18,0.286,-,,7.6,33.4,30.0,2.0
23585,produits céréaliers,gâteaux et pâtisseries,Gâteau au chocolat,2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.02,0.634,8.41,1.79e-06,0.714,0.016,3.02e-07,4.12e-08,4.02e-09,0.0383,0.00103,0.0247,0.159,53.0,342.0,1.53,44.9,5.31e-05,0.999,2.14,5.27,-,,5.74,54.6,21.6,2.42
23006,produits céréaliers,gâteaux et pâtisseries,"Gâteau au chocolat type forêt noire (génoise au chocolat et crème multi-couches, avec ou sans cerises)",2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.81,0.356,2.3,1.79e-06,0.669,0.00786,2.12e-07,3.91e-08,2.39e-09,0.0279,0.000522,0.0136,0.118,53.3,172.0,1.22,33.7,5.04e-05,0.0643,1.98,0.26,-,,4.13,34.2,19.0,2.2
23103,produits céréaliers,gâteaux et pâtisseries,"Gâteau au citron, tout type",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.91,0.278,2.53,3.28e-08,0.544,0.00686,1.73e-07,2.89e-08,1.58e-09,0.0211,0.000365,0.00987,0.086,32.5,129.0,1.8,40.3,8.29e-06,0.164,2.27,0.0987,-,,5.0,54.0,21.3,1.0
23589,produits céréaliers,gâteaux et pâtisseries,Gâteau au fromage blanc,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.84,0.307,1.99,1.79e-06,0.601,0.00647,1.76e-07,3.01e-08,1.7e-09,0.0226,0.000394,0.0109,0.094,32.0,136.0,1.56,30.7,4.92e-05,0.141,1.73,0.126,-,,6.17,27.0,11.6,0.7
23588,produits céréaliers,gâteaux et pâtisseries,Gâteau au yaourt,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.72,0.291,2.61,3.43e-08,0.557,0.00715,1.86e-07,2.81e-08,1.7e-09,0.0231,0.000397,0.0109,0.0947,31.9,136.0,1.88,41.0,8.56e-06,0.141,2.34,0.126,-,,5.87,51.8,21.4,1.13
24664,produits céréaliers,gâteaux et pâtisseries,Gâteau aux amandes type financier,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.34,0.532,4.47,4.24e-08,0.657,0.0117,3.77e-07,5.32e-08,2.6e-09,0.0515,0.000557,0.018,0.217,91.9,225.0,6.71,47.3,1.26e-05,1.29,2.89,0.285,-,,9.1,44.3,27.4,2.6
23803,produits céréaliers,gâteaux et pâtisseries,"Gâteau basque, cerises",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.46,0.322,2.58,1.78e-06,0.619,0.00598,2.09e-07,2.83e-08,1.38e-09,0.0277,0.00029,0.00938,0.116,28.4,109.0,0.786,29.4,4.88e-05,0.851,1.55,0.175,-,,4.3,63.3,13.5,1.4
23802,produits céréaliers,gâteaux et pâtisseries,"Gâteau basque, crème pâtissière",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.31,0.322,2.58,1.78e-06,0.619,0.00598,2.09e-07,2.83e-08,1.38e-09,0.0277,0.00029,0.00938,0.116,28.4,109.0,0.786,29.4,4.88e-05,0.851,1.55,0.175,-,,4.03,57.4,13.3,1.0
23925,produits céréaliers,gâteaux et pâtisseries,Gâteau marbré,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.38,0.396,3.96,3.48e-08,0.643,0.00855,2.99e-07,3.57e-08,1.96e-09,0.0398,0.000401,0.0134,0.167,44.3,162.0,1.34,43.7,1.03e-05,1.17,2.51,0.276,-,,5.76,50.5,23.0,1.75
23586,produits céréaliers,gâteaux et pâtisseries,"Gâteau moelleux au chocolat, préemballé",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.61,0.667,10.1,1.79e-06,0.687,0.018,2.59e-07,3.32e-08,4.57e-09,0.0314,0.00119,0.0276,0.128,41.1,401.0,0.995,46.3,5.08e-05,0.774,1.93,7.43,-,,6.19,48.2,24.0,2.56
23937,produits céréaliers,gâteaux et pâtisseries,Gâteau moelleux aux fruits,2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.97,0.369,2.28,1.79e-06,0.692,0.00862,2.53e-07,4.7e-08,2.14e-09,0.0337,0.000396,0.0123,0.141,52.0,107.0,1.65,34.6,5.06e-05,0.33,1.86,0.0896,-,,4.61,61.6,14.8,1.97
23938,produits céréaliers,gâteaux et pâtisseries,Gâteau moelleux aux fruits à coque,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.32,0.466,3.56,1.81e-06,0.712,0.00974,3e-07,4.44e-08,2.1e-09,0.0413,0.000461,0.0143,0.173,46.5,261.0,2.71,39.0,5.76e-05,0.941,2.39,0.223,-,,6.2,48.8,25.5,2.1
23939,produits céréaliers,gâteaux et pâtisseries,Gâteau moelleux fourré au chocolat ou aux pépites de chocolat ou au lait,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.61,0.667,10.1,1.79e-06,0.687,0.018,2.59e-07,3.32e-08,4.57e-09,0.0314,0.00119,0.0276,0.128,41.1,401.0,0.995,46.3,5.08e-05,0.774,1.93,7.43,-,,5.31,60.7,21.7,
23941,produits céréaliers,gâteaux et pâtisseries,Gâteau moelleux fourré aux fruits type mini-roulé ou mini-cake fourré,2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.96,0.369,2.28,1.79e-06,0.692,0.00862,2.53e-07,4.7e-08,2.14e-09,0.0337,0.000396,0.0123,0.141,52.0,107.0,1.65,34.6,5.06e-05,0.33,1.86,0.0896,-,,4.41,64.2,6.5,1.64
23594,produits céréaliers,gâteaux et pâtisseries,Gâteau moelleux nature type génoise,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.3,0.371,2.94,1.78e-06,0.657,0.00712,2.52e-07,3.25e-08,1.72e-09,0.0339,0.000364,0.0116,0.143,38.5,137.0,0.996,31.8,5.01e-05,0.946,1.76,0.23,-,,5.7,57.6,14.4,4.6
23007,produits céréaliers,gâteaux et pâtisseries,"Gâteau mousse de fruits sur génoise, type miroir, bavarois",2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.94,0.369,2.28,1.79e-06,0.692,0.00862,2.53e-07,4.7e-08,2.14e-09,0.0337,0.000396,0.0123,0.141,52.0,107.0,1.65,34.6,5.06e-05,0.33,1.86,0.0896,-,,3.87,31.6,12.2,
23005,produits céréaliers,gâteaux et pâtisseries,Gâteau Paris-Brest (pâte à choux crème mousseline praliné),2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.84,0.374,4.36,1.78e-06,0.678,0.00851,1.72e-07,2.83e-08,2.09e-09,0.0213,0.000511,0.0125,0.0872,26.4,167.0,0.547,33.9,4.83e-05,0.596,1.47,2.3,-,,5.44,26.1,24.9,1.2
23930,produits céréaliers,gâteaux et pâtisseries,"Gâteau sablé aux fruits, préemballé",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.79,0.362,3.34,1.14e-07,0.601,0.0077,2.47e-07,3.01e-08,1.71e-09,0.0314,0.000352,0.0113,0.13,58.7,135.0,3.31,42.6,9.61e-06,0.776,2.38,0.184,-,,5.13,63.9,16.3,1.9
23854,produits céréaliers,gâteaux et pâtisseries,"Gaufre croustillante (fine ou sèche), chocolatée, préemballée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.58,0.321,2.86,3.18e-08,0.666,0.00671,2.63e-07,3.06e-08,1.79e-09,0.0365,0.000325,0.013,0.157,40.2,161.0,0.922,26.9,7.97e-06,1.11,1.48,0.264,-,,6.9,70.0,16.0,1.6
23853,produits céréaliers,gâteaux et pâtisseries,"Gaufre croustillante (fine ou sèche), nature ou sucrée, préemballée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.27,0.248,2.21,2.64e-08,0.618,0.00523,1.96e-07,2.62e-08,1.41e-09,0.0268,0.000257,0.00967,0.115,31.6,120.0,0.61,23.8,6.19e-06,0.806,1.2,0.204,-,,5.18,66.4,17.9,1.81
23852,produits céréaliers,gâteaux et pâtisseries,"Gaufre moelleuse (type bruxelloise ou liégeoise), chocolatée, préemballée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.27,0.412,5.51,2.93e-08,0.654,0.0103,2.47e-07,2.85e-08,2.64e-09,0.0327,0.000596,0.0177,0.139,35.1,245.0,0.862,31.0,7.57e-06,1.06,1.41,3.05,-,,6.1,55.9,23.9,2.45
23851,produits céréaliers,gâteaux et pâtisseries,"Gaufre moelleuse (type bruxelloise ou liégeoise), nature ou sucrée, préemballée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.26,0.276,2.45,2.79e-08,0.631,0.00578,2.24e-07,2.55e-08,1.47e-09,0.0308,0.000276,0.0108,0.132,33.1,131.0,0.865,25.0,6.92e-06,0.929,1.3,0.212,-,,7.1,52.5,25.2,1.77
23940,produits céréaliers,gâteaux et pâtisseries,Génoise fourrée et nappée au chocolat,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.91,0.667,10.1,1.79e-06,0.687,0.018,2.59e-07,3.32e-08,4.57e-09,0.0314,0.00119,0.0276,0.128,41.1,401.0,0.995,46.3,5.08e-05,0.774,1.93,7.43,-,,5.46,53.3,20.8,1.91
23122,produits céréaliers,gâteaux et pâtisseries,Kouign Amann,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.4,0.243,1.71,1.77e-06,0.657,0.00462,1.3e-07,1.64e-08,9.48e-10,0.0162,0.000237,0.00653,0.0652,15.5,62.9,0.785,29.2,4.75e-05,0.274,1.36,0.0748,-,,5.81,48.7,25.1,2.2
23024,produits céréaliers,gâteaux et pâtisseries,Macaron moelleux fourré à la confiture ou à la crème,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.51,0.587,6.26,1.79e-06,0.696,0.0143,2.77e-07,4.1e-08,3.32e-09,0.0361,0.000858,0.0215,0.149,76.1,288.0,6.34,41.6,5.15e-05,0.62,2.04,3.6,-,,10.0,49.7,21.2,2.9
24631,produits céréaliers,gâteaux et pâtisseries,"Madeleine chocolatée, préemballée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.57,0.528,7.6,3.5e-08,0.698,0.0141,2.84e-07,3.33e-08,3.72e-09,0.0372,0.000884,0.0238,0.158,47.2,338.0,0.981,36.2,8.72e-06,1.04,1.58,4.98,-,,6.06,51.5,24.9,1.1
24632,produits céréaliers,gâteaux et pâtisseries,"Madeleine ordinaire, préemballée",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.89,0.227,1.54,3.4e-08,0.582,0.00545,1.61e-07,2.79e-08,1.59e-09,0.0212,0.000334,0.011,0.0914,29.9,148.0,1.66,23.7,6.36e-06,0.142,1.29,0.111,-,,5.2,53.5,25.2,1.2
24630,produits céréaliers,gâteaux et pâtisseries,"Madeleine traditionnelle, pur beurre",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.19,0.375,2.94,4.58e-08,0.675,0.00781,2.79e-07,8.21e-08,3.27e-09,0.0386,0.000432,0.0151,0.166,80.0,181.0,2.43,27.8,9.28e-06,1.05,1.58,0.32,-,,5.6,52.6,25.5,0.8
24666,produits céréaliers,gâteaux et pâtisseries,Mille-feuille,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.3,0.32,2.61,1.78e-06,0.617,0.00586,2.1e-07,2.85e-08,1.31e-09,0.0278,0.000274,0.00902,0.116,26.9,105.0,0.777,29.1,4.88e-05,0.926,1.51,0.169,-,,3.88,43.7,11.3,0.24
23950,produits céréaliers,gâteaux et pâtisseries,"Muffin, aux myrtilles ou au chocolat",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.53,0.409,4.63,1.78e-06,0.634,0.00938,2.06e-07,2.82e-08,2.36e-09,0.0263,0.00056,0.0147,0.109,31.5,194.0,0.777,34.2,4.92e-05,0.66,1.66,2.32,-,,5.59,48.9,23.4,1.55
23200,produits céréaliers,gâteaux et pâtisseries,Pain d'épices,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.8,0.26,2.5,2.76e-08,0.537,0.00676,1.7e-07,2.64e-08,1.36e-09,0.0203,0.000314,0.00786,0.0806,22.8,79.5,1.39,41.0,8.55e-06,0.161,2.24,0.0982,-,,2.94,71.5,1.1,3.0
23081,produits céréaliers,gâteaux et pâtisseries,"Quatre-quarts ou barre pâtissière, préemballé",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.33,0.441,4.39,3.83e-08,0.675,0.00941,3.41e-07,4.08e-08,2.19e-09,0.0459,0.00044,0.0151,0.194,50.9,185.0,1.45,45.3,1.13e-05,1.42,2.65,0.322,-,,5.94,48.2,23.9,1.1
23033,produits céréaliers,gâteaux et pâtisseries,Rocher coco ou Congolais (petit gâteau à la noix de coco),2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.9,0.317,1.79,1.78e-06,0.569,0.00714,1.71e-07,3.21e-08,2.72e-09,0.0216,0.000361,0.0114,0.0865,44.7,95.3,3.93,30.0,4.9e-05,0.0276,1.59,0.174,-,,4.46,53.7,24.1,7.08
23497,produits céréaliers,gâteaux et pâtisseries,"Tarte au chocolat, fabrication artisanale",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.57,0.572,7.84,1.79e-06,0.783,0.0144,2.5e-07,3.67e-08,3.7e-09,0.0313,0.000917,0.0223,0.129,40.6,317.0,0.79,43.7,5.06e-05,0.851,1.87,5.12,-,,5.94,40.9,30.7,2.9
23485,produits céréaliers,gâteaux et pâtisseries,Tarte au citron,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.42,0.366,2.74,1.78e-06,0.651,0.00739,2.43e-07,3.08e-08,1.72e-09,0.0324,0.000388,0.0113,0.136,45.7,134.0,1.2,32.5,5.04e-05,0.721,1.81,0.205,-,,5.0,42.7,20.9,1.8
23494,produits céréaliers,gâteaux et pâtisseries,Tarte aux abricots,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.44,0.35,2.25,1.78e-06,0.629,0.00505,1.52e-07,3.47e-08,1.2e-09,0.0189,0.000305,0.0274,0.078,27.7,408.0,1.74,29.3,4.95e-05,0.61,1.53,0.107,-,,3.18,41.0,10.7,5.9
23491,produits céréaliers,gâteaux et pâtisseries,Tarte aux fraises,2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.92,0.391,2.14,2.08e-06,0.61,0.00675,1.95e-07,4.38e-08,1.86e-09,0.0225,0.000303,0.00936,0.0912,120.0,123.0,7.88,32.2,5.01e-05,0.392,1.67,0.0782,-,,3.19,31.0,19.8,1.5
23479,produits céréaliers,gâteaux et pâtisseries,Tarte aux fruits et crème pâtissière,2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.99,0.454,2.94,1.79e-06,0.619,0.0109,3.36e-07,6.36e-08,2.9e-09,0.0459,0.000475,0.0165,0.195,70.3,157.0,1.95,35.1,5.25e-05,0.636,2.17,0.138,-,,2.94,30.0,7.7,1.3
23495,produits céréaliers,gâteaux et pâtisseries,Tarte aux fruits rouges,2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.96,0.454,2.94,1.79e-06,0.619,0.0109,3.36e-07,6.36e-08,2.9e-09,0.0459,0.000475,0.0165,0.195,70.3,157.0,1.95,35.1,5.25e-05,0.636,2.17,0.138,-,,3.5,38.5,6.87,4.5
24663,produits céréaliers,gâteaux et pâtisseries,Tarte aux poires amandine,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.31,0.406,2.89,1.79e-06,0.686,0.00789,2.49e-07,4.26e-08,1.89e-09,0.0338,0.000381,0.0119,0.142,57.5,150.0,4.27,33.0,5.06e-05,0.932,1.78,0.176,-,,4.9,37.7,14.9,2.3
23481,produits céréaliers,gâteaux et pâtisseries,"Tarte normande aux pommes (garniture farine, œufs, crème, sucre, calvados)",2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.49,0.406,2.89,1.79e-06,0.686,0.00789,2.49e-07,4.26e-08,1.89e-09,0.0338,0.000381,0.0119,0.142,57.5,150.0,4.27,33.0,5.06e-05,0.932,1.78,0.176,-,313.0,4.44,38.7,15.0,2.5
23499,produits céréaliers,gâteaux et pâtisseries,Tarte ou tartelette aux fruits,2,0,Ambiant (long),PACK PROXY,Pas de préparation,2.76,0.426,2.27,1.78e-06,0.595,0.00617,1.37e-07,5.03e-08,2.01e-09,0.0172,0.000477,0.00608,0.067,93.5,906.0,5.77,32.5,5.17e-05,0.458,1.73,0.0844,-,,3.72,46.9,10.6,2.64
23490,produits céréaliers,gâteaux et pâtisseries,Tarte ou tartelette aux pommes,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.35,0.262,2.03,1.78e-06,0.593,0.00482,1.46e-07,2.7e-08,1.14e-09,0.0184,0.000224,0.00629,0.0754,23.3,76.8,0.776,27.6,4.8e-05,0.597,1.33,0.108,-,,2.52,32.7,8.79,3.3
23496,produits céréaliers,gâteaux et pâtisseries,Tarte Tatin aux pommes,2,0,Ambiant (long),PACK PROXY,Pas de préparation,1.32,0.299,2.38,1.78e-06,0.614,0.00552,1.83e-07,2.95e-08,1.28e-09,0.0237,0.000254,0.00769,0.0983,27.8,93.5,0.941,28.9,4.88e-05,0.793,1.45,0.137,-,,2.31,37.1,9.3,0.7
7258,produits céréaliers,pains et viennoiseries,Bagel,2,0,Ambiant (court),PACK PROXY,Pas de préparation,2.1,0.146,1.14,1.84e-08,0.483,0.00369,8.59e-08,1.76e-08,9.73e-10,0.0107,0.000196,0.0064,0.0439,14.4,84.3,1.13,21.5,4.12e-06,0.0127,1.09,0.0347,pains,272.0,10.2,47.3,3.98,3.42
7301,produits céréaliers,pains et viennoiseries,Biscotte briochée,2,0,Ambiant (court),PACK PROXY,Pas de préparation,2.24,0.156,1.44,1.94e-08,0.463,0.00388,8.54e-08,1.34e-08,1.17e-09,0.00999,0.000232,0.00638,0.0387,14.2,76.5,0.557,26.2,5.34e-06,0.00809,1.35,0.0814,biscottes et pains grillés,417.0,11.9,69.0,9.28,4.85
7300,produits céréaliers,pains et viennoiseries,Biscotte classique,2,0,Ambiant (court),PACK PROXY,Pas de préparation,2.09,0.156,1.44,1.94e-08,0.463,0.00388,8.54e-08,1.34e-08,1.17e-09,0.00999,0.000232,0.00638,0.0387,14.2,76.5,0.557,26.2,5.34e-06,0.00809,1.35,0.0814,biscottes et pains grillés,409.0,10.8,76.6,5.9,3.1
7340,produits céréaliers,pains et viennoiseries,Biscotte complète ou riche en fibres,2,0,Ambiant (court),PACK PROXY,Pas de préparation,2.24,0.156,1.44,1.94e-08,0.463,0.00388,8.54e-08,1.34e-08,1.17e-09,0.00999,0.000232,0.00638,0.0387,14.2,76.5,0.557,26.2,5.34e-06,0.00809,1.35,0.0814,biscottes et pains grillés,393.0,12.8,67.0,6.17,8.84
7330,produits céréaliers,pains et viennoiseries,Biscotte multicéréale,2,0,Ambiant (court),PACK PROXY,Pas de préparation,2.24,0.156,1.44,1.94e-08,0.463,0.00388,8.54e-08,1.34e-08,1.17e-09,0.00999,0.000232,0.00638,0.0387,14.2,76.5,0.557,26.2,5.34e-06,0.00809,1.35,0.0814,biscottes et pains grillés,398.0,12.9,66.7,7.22,7.08
